Year,Month,Anomaly,Unc,Anomaly_1,Unc_1,Anomaly_2,Unc_2,Anomaly_3,Unc_3,Anomaly_4,Unc_4
1875,9,-0.093,0.455,-0.22,0.194,-0.195,0.14,-0.187,0.152,-0.209,0.126
1875,10,0.006,0.39,-0.219,0.215,-0.186,0.142,-0.186,0.151,-0.21,0.126
1875,11,-0.177,0.466,-0.247,0.218,-0.182,0.141,-0.184,0.153,-0.21,0.125
1875,12,-0.417,0.416,-0.256,0.206,-0.178,0.14,-0.18,0.154,-0.211,0.123
1876,1,-0.311,0.307,-0.246,0.205,-0.172,0.143,-0.179,0.153,-0.212,0.122
1876,2,-0.282,0.316,-0.25,0.2,-0.171,0.146,-0.177,0.153,-0.212,0.122
1876,3,-0.157,0.31,-0.268,0.195,-0.166,0.144,-0.178,0.151,-0.213,0.122
1876,4,-0.332,0.405,-0.278,0.184,-0.161,0.142,-0.176,0.15,-0.213,0.121
1876,5,-0.536,0.382,-0.283,0.171,-0.157,0.144,-0.177,0.149,-0.211,0.12
1876,6,-0.374,0.27,-0.27,0.171,-0.153,0.15,-0.178,0.149,-0.213,0.118
1876,7,-0.078,0.349,-0.254,0.158,-0.147,0.151,-0.178,0.148,-0.213,0.119
1876,8,-0.254,0.225,-0.224,0.145,-0.142,0.152,-0.178,0.145,-0.215,0.118
1876,9,-0.306,0.257,-0.21,0.148,-0.135,0.155,-0.177,0.143,-0.215,0.117
1876,10,-0.111,0.153,-0.188,0.153,-0.128,0.156,-0.176,0.142,-0.216,0.117
1876,11,-0.241,0.233,-0.146,0.151,-0.124,0.158,-0.177,0.142,-0.218,0.116
1876,12,-0.253,0.301,-0.124,0.144,-0.121,0.159,-0.178,0.142,-0.22,0.115
1877,1,-0.121,0.309,-0.106,0.141,-0.121,0.158,-0.177,0.142,-0.222,0.114
1877,2,0.079,0.231,-0.079,0.134,-0.123,0.161,-0.177,0.143,-0.223,0.115
1877,3,0.01,0.327,-0.046,0.139,-0.126,0.161,-0.177,0.141,-0.224,0.115
1877,4,-0.067,0.444,-0.029,0.138,-0.121,0.16,-0.176,0.14,-0.224,0.115
1877,5,-0.033,0.389,-0.001,0.133,-0.117,0.162,-0.178,0.139,-0.225,0.115
1877,6,-0.11,0.216,0.03,0.129,-0.121,0.164,-0.179,0.137,-0.225,0.115
1877,7,0.132,0.271,0.043,0.135,-0.124,0.169,-0.179,0.136,-0.225,0.115
1877,8,0.078,0.206,0.048,0.135,-0.127,0.166,-0.181,0.135,-0.225,0.115
1877,9,0.086,0.316,0.072,0.153,-0.123,0.164,-0.183,0.133,-0.226,0.115
1877,10,0.092,0.257,0.103,0.156,-0.121,0.166,-0.182,0.131,-0.227,0.115
1877,11,0.1,0.195,0.104,0.16,-0.12,0.166,-0.181,0.131,-0.227,0.115
1877,12,0.115,0.318,0.112,0.178,-0.121,0.166,-0.181,0.129,-0.227,0.113
1878,1,0.038,0.221,0.11,0.191,-0.123,0.164,-0.182,0.128,-0.227,0.113
1878,2,0.137,0.363,0.106,0.217,-0.122,0.165,-0.183,0.129,-0.228,0.111
1878,3,0.302,0.417,0.1,0.204,-0.125,0.168,-0.183,0.126,-0.23,0.11
1878,4,0.298,0.522,0.089,0.202,-0.129,0.166,-0.182,0.125,-0.231,0.11
1878,5,-0.015,0.339,0.077,0.209,-0.128,0.163,-0.183,0.124,-0.232,0.109
1878,6,-0.019,0.288,0.069,0.221,-0.121,0.164,-0.182,0.123,-0.232,0.11
1878,7,0.11,0.294,0.07,0.238,-0.12,0.161,-0.182,0.123,-0.233,0.11
1878,8,0.022,0.453,0.05,0.234,-0.114,0.159,-0.184,0.124,-0.234,0.11
1878,9,0.014,0.3,0.021,0.235,-0.115,0.158,-0.184,0.122,-0.234,0.11
1878,10,-0.037,0.287,-0.01,0.232,-0.109,0.159,-0.184,0.121,-0.235,0.11
1878,11,-0.044,0.305,-0.025,0.232,-0.1,0.159,-0.185,0.122,-0.235,0.109
1878,12,0.02,0.486,-0.052,0.23,-0.098,0.159,-0.187,0.121,-0.235,0.109
1879,1,0.049,0.338,-0.088,0.229,-0.1,0.157,-0.188,0.12,-0.235,0.109
1879,2,-0.103,0.231,-0.115,0.228,-0.098,0.156,-0.185,0.121,-0.235,0.108
1879,3,-0.045,0.418,-0.145,0.231,-0.097,0.154,-0.185,0.121,-0.234,0.108
1879,4,-0.074,0.394,-0.151,0.216,-0.097,0.152,-0.184,0.12,-0.233,0.108
1879,5,-0.196,0.291,-0.162,0.199,-0.1,0.15,-0.184,0.121,-0.233,0.109
1879,6,-0.345,0.229,-0.208,0.175,-0.099,0.147,-0.183,0.122,-0.234,0.109
1879,7,-0.312,0.358,-0.244,0.176,-0.098,0.148,-0.184,0.122,-0.233,0.109
1879,8,-0.312,0.397,-0.265,0.19,-0.104,0.148,-0.187,0.122,-0.233,0.108
1879,9,-0.346,0.322,-0.278,0.187,-0.107,0.146,-0.19,0.122,-0.234,0.107
1879,10,-0.1,0.203,-0.291,0.181,-0.109,0.141,-0.189,0.121,-0.234,0.108
1879,11,-0.186,0.24,-0.288,0.174,-0.112,0.138,-0.189,0.121,-0.235,0.107
1879,12,-0.523,0.284,-0.285,0.183,-0.115,0.139,-0.19,0.122,-0.235,0.106
1880,1,-0.389,0.473,-0.285,0.177,-0.121,0.137,-0.192,0.122,-0.235,0.106
1880,2,-0.354,0.33,-0.269,0.165,-0.126,0.138,-0.194,0.12,-0.235,0.105
1880,3,-0.197,0.268,-0.263,0.162,-0.131,0.136,-0.194,0.116,-0.236,0.105
1880,4,-0.231,0.289,-0.274,0.165,-0.136,0.134,-0.195,0.117,-0.238,0.104
1880,5,-0.157,0.235,-0.27,0.168,-0.142,0.134,-0.196,0.117,-0.239,0.105
1880,6,-0.317,0.326,-0.226,0.181,-0.15,0.134,-0.199,0.116,-0.24,0.105
1880,7,-0.306,0.305,-0.214,0.158,-0.156,0.133,-0.201,0.116,-0.241,0.105
1880,8,-0.121,0.353,-0.181,0.155,-0.163,0.133,-0.204,0.116,-0.242,0.105
1880,9,-0.279,0.317,-0.178,0.153,-0.17,0.127,-0.206,0.115,-0.242,0.104
1880,10,-0.232,0.267,-0.159,0.168,-0.179,0.122,-0.207,0.114,-0.242,0.104
1880,11,-0.128,0.265,-0.147,0.175,-0.183,0.122,-0.208,0.111,-0.243,0.104
1880,12,0.001,0.368,-0.143,0.173,-0.185,0.12,-0.206,0.109,-0.242,0.104
1881,1,-0.249,0.245,-0.131,0.17,-0.193,0.118,-0.207,0.107,-0.242,0.104
1881,2,0.045,0.315,-0.13,0.162,-0.198,0.113,-0.207,0.105,-0.244,0.104
1881,3,-0.166,0.301,-0.128,0.148,-0.203,0.11,-0.209,0.104,-0.244,0.103
1881,4,0.001,0.304,-0.122,0.144,-0.208,0.108,-0.208,0.102,-0.245,0.103
1881,5,-0.01,0.332,-0.144,0.145,-0.213,0.107,-0.206,0.101,-0.246,0.102
1881,6,-0.271,0.271,-0.162,0.133,-0.221,0.103,-0.207,0.1,-0.246,0.102
1881,7,-0.168,0.345,-0.146,0.129,-0.228,0.098,-0.209,0.1,-0.247,0.101
1881,8,-0.107,0.11,-0.17,0.116,-0.229,0.099,-0.21,0.101,-0.248,0.101
1881,9,-0.247,0.255,-0.171,0.108,-0.235,0.094,-0.211,0.101,-0.248,0.1
1881,10,-0.165,0.149,-0.187,0.116,-0.24,0.092,-0.213,0.101,-0.248,0.1
1881,11,-0.388,0.137,-0.205,0.116,-0.244,0.09,-0.216,0.102,-0.248,0.101
1881,12,-0.217,0.191,-0.208,0.114,-0.244,0.092,-0.217,0.102,-0.248,0.101
1882,1,-0.06,0.27,-0.213,0.103,-0.248,0.094,-0.221,0.103,-0.248,0.101
1882,2,-0.235,0.159,-0.22,0.112,-0.251,0.092,-0.227,0.103,-0.248,0.101
1882,3,-0.179,0.215,-0.218,0.112,-0.254,0.093,-0.231,0.103,-0.249,0.101
1882,4,-0.194,0.321,-0.223,0.113,-0.257,0.093,-0.233,0.101,-0.249,0.1
1882,5,-0.226,0.285,-0.211,0.114,-0.262,0.092,-0.238,0.101,-0.251,0.101
1882,6,-0.312,0.304,-0.222,0.123,-0.259,0.089,-0.24,0.105,-0.252,0.101
1882,7,-0.229,0.21,-0.244,0.125,-0.259,0.085,-0.244,0.106,-0.254,0.101
1882,8,-0.189,0.25,-0.251,0.133,-0.261,0.085,-0.249,0.107,-0.256,0.101
1882,9,-0.225,0.229,-0.244,0.125,-0.265,0.082,-0.253,0.107,-0.257,0.1
1882,10,-0.216,0.197,-0.247,0.116,-0.268,0.082,-0.257,0.107,-0.258,0.101
1882,11,-0.244,0.154,-0.252,0.117,-0.273,0.083,-0.26,0.108,-0.258,0.101
1882,12,-0.351,0.197,-0.237,0.116,-0.277,0.083,-0.264,0.108,-0.259,0.1
1883,1,-0.327,0.208,-0.246,0.122,-0.28,0.085,-0.267,0.108,-0.261,0.1
1883,2,-0.318,0.201,-0.255,0.114,-0.286,0.087,-0.272,0.106,-0.263,0.1
1883,3,-0.096,0.24,-0.259,0.098,-0.286,0.087,-0.278,0.104,-0.264,0.1
1883,4,-0.229,0.186,-0.269,0.088,-0.286,0.092,-0.284,0.1,-0.264,0.099
1883,5,-0.288,0.286,-0.277,0.096,-0.288,0.094,-0.286,0.099,-0.265,0.099
1883,6,-0.137,0.306,-0.286,0.091,-0.291,0.094,-0.287,0.099,-0.265,0.098
1883,7,-0.331,0.298,-0.291,0.082,-0.294,0.093,-0.29,0.099,-0.265,0.098
1883,8,-0.302,0.221,-0.278,0.081,-0.301,0.091,-0.292,0.097,-0.266,0.099
1883,9,-0.267,0.179,-0.302,0.079,-0.304,0.089,-0.294,0.097,-0.266,0.098
1883,10,-0.337,0.251,-0.317,0.089,-0.308,0.088,-0.294,0.096,-0.266,0.098
1883,11,-0.347,0.255,-0.33,0.092,-0.313,0.084,-0.295,0.095,-0.266,0.098
1883,12,-0.454,0.227,-0.347,0.09,-0.316,0.082,-0.295,0.094,-0.266,0.099
1884,1,-0.388,0.324,-0.362,0.112,-0.318,0.084,-0.296,0.093,-0.267,0.099
1884,2,-0.164,0.207,-0.378,0.126,-0.323,0.087,-0.295,0.093,-0.267,0.099
1884,3,-0.383,0.253,-0.4,0.138,-0.326,0.09,-0.293,0.092,-0.267,0.099
1884,4,-0.411,0.239,-0.399,0.131,-0.329,0.093,-0.292,0.09,-0.266,0.098
1884,5,-0.438,0.251,-0.407,0.125,-0.331,0.097,-0.291,0.09,-0.266,0.098
1884,6,-0.348,0.29,-0.398,0.123,-0.334,0.098,-0.289,0.091,-0.266,0.098
1884,7,-0.509,0.304,-0.401,0.13,-0.344,0.098,-0.288,0.091,-0.265,0.098
1884,8,-0.495,0.285,-0.423,0.149,-0.351,0.101,-0.288,0.092,-0.265,0.098
1884,9,-0.525,0.295,-0.429,0.153,-0.355,0.101,-0.288,0.092,-0.266,0.098
